Entrez_ID	Ensemble_ID_human	Gene_symbol_human
79845	ENSG00000133874	RNF122
63891	ENSG00000164068	RNF123
54941	ENSG00000101695	RNF125
55658	ENSG00000070423	RNF126
79589	ENSG00000133135	RNF128
11342	ENSG00000082996	RNF13
55819	ENSG00000113269	RNF130
168433	ENSG00000188050	RNF133
84282	ENSG00000181481	RNF135
51444	ENSG00000134758	RNF138
11236	ENSG00000170881	RNF139
9604	ENSG00000013561	RNF14
50862	ENSG00000110315	RNF141
9781	ENSG00000151692	RNF144A
255488	ENSG00000137393	RNF144B
153830	ENSG00000145860	RNF145
81847	ENSG00000118518	RNF146
378925	ENSG00000235631	RNF148
284996	ENSG00000163162	RNF149
57484	ENSG00000170153	RNF150
146310	ENSG00000179580	RNF151
220441	ENSG00000176641	RNF152
114804	ENSG00000141576	RNF157
494470	ENSG00000141622	RNF165
26001	ENSG00000108523	RNF167
165918	ENSG00000163961	RNF168
254225	ENSG00000166439	RNF169
56163	ENSG00000132972	RNF17
81790	ENSG00000120925	RNF170
285671	ENSG00000164197	RNF180
221687	ENSG00000180537	RNF182
138065	ENSG00000165188	RNF183
91445	ENSG00000138942	RNF185
149603	ENSG00000168159	RNF187
25897	ENSG00000034677	RNF19A
127544	ENSG00000116514	RNF19B
6045	ENSG00000121481	RNF2
56254	ENSG00000155827	RNF20
388591	ENSG00000158286	RNF207
727800	ENSG00000212864	RNF208
57674	ENSG00000173821	RNF213
257160	ENSG00000167257	RNF214
200312	ENSG00000099999	RNF215
54476	ENSG00000011275	RNF216
154214	ENSG00000146373	RNF217
79596	ENSG00000152193	RNF219
55182	ENSG00000187147	RNF220
643904	ENSG00000189051	RNF222
11237	ENSG00000101236	RNF24
64320	ENSG00000163481	RNF25
140545	ENSG00000105982	RNF32
80196	ENSG00000170633	RNF34
152006	ENSG00000137075	RNF38
80352	ENSG00000204618	RNF39
6047	ENSG00000063978	RNF4
9810	ENSG00000103549	RNF40
10193	ENSG00000181852	RNF41
54894	ENSG00000108375	RNF43
22838	ENSG00000146083	RNF44
6048	ENSG00000204308	RNF5
6049	ENSG00000127870	RNF6
9616	ENSG00000114125	RNF7
51136	ENSG00000189050	RNFT1
84900	ENSG00000135119	RNFT2
8732	ENSG00000111880	RNGTT
6050	ENSG00000023191	RNH1
55328	ENSG00000184719	RNLS
8731	ENSG00000101654	RNMT
55178	ENSG00000171861	RNMTL1
6051	ENSG00000176393	RNPEP
10921	ENSG00000205937	RNPS1
6091	ENSG00000169855	ROBO1
6092	ENSG00000185008	ROBO2
64221	ENSG00000154134	ROBO3
54538	ENSG00000154133	ROBO4
6093	ENSG00000067900	ROCK1
9475	ENSG00000134318	ROCK2
79641	ENSG00000067836	ROGDI
6094	ENSG00000149489	ROM1
140823	ENSG00000125995	ROMO1
152015	ENSG00000114547	ROPN1B
83853	ENSG00000145491	ROPN1L
4919	ENSG00000185483	ROR1
4920	ENSG00000169071	ROR2
6095	ENSG00000069667	RORA
6096	ENSG00000198963	RORB
6097	ENSG00000143365	RORC
6100	ENSG00000164610	RP9
6117	ENSG00000132383	RPA1
6118	ENSG00000117748	RPA2
6119	ENSG00000106399	RPA3
84268	ENSG00000129197	RPAIN
26015	ENSG00000103932	RPAP1
79871	ENSG00000122484	RPAP2
79657	ENSG00000005175	RPAP3
6120	ENSG00000197713	RPE
6121	ENSG00000116745	RPE65
80135	ENSG00000117133	RPF1
84154	ENSG00000197498	RPF2
57096	ENSG00000092200	RPGRIP1
23322	ENSG00000103494	RPGRIP1L
22895	ENSG00000089169	RPH3A
9501	ENSG00000181031	RPH3AL
22934	ENSG00000153574	RPIA
4736	ENSG00000198755	RPL10A
6135	ENSG00000142676	RPL11
6136	ENSG00000197958	RPL12
9045	ENSG00000188846	RPL14
6138	ENSG00000174748	RPL15
6141	ENSG00000063177	RPL18
6142	ENSG00000105640	RPL18A
6143	ENSG00000108298	RPL19
6144	ENSG00000122026	RPL21
6146	ENSG00000116251	RPL22
200916	ENSG00000163584	RPL22L1
9349	ENSG00000125691	RPL23
6147	ENSG00000198242	RPL23A
6154	ENSG00000161970	RPL26
6158	ENSG00000108107	RPL28
6122	ENSG00000100316	RPL3
6156	ENSG00000156482	RPL30
6164	ENSG00000109475	RPL34
11224	ENSG00000136942	RPL35
6165	ENSG00000182899	RPL35A
25873	ENSG00000130255	RPL36
6166	ENSG00000165502	RPL36AL
6167	ENSG00000145592	RPL37
6168	ENSG00000197756	RPL37A
6169	ENSG00000172809	RPL38
116832	ENSG00000163923	RPL39L
6123	ENSG00000140986	RPL3L
6124	ENSG00000174444	RPL4
6125	ENSG00000122406	RPL5
6128	ENSG00000089009	RPL6
6129	ENSG00000147604	RPL7
6130	ENSG00000148303	RPL7A
285855	ENSG00000146223	RPL7L1
6132	ENSG00000161016	RPL8
6175	ENSG00000089157	RPLP0
6176	ENSG00000137818	RPLP1
6181	ENSG00000177600	RPLP2
6184	ENSG00000163902	RPN1
6185	ENSG00000118705	RPN2
11102	ENSG00000163684	RPP14
79897	ENSG00000241370	RPP21
54913	ENSG00000178718	RPP25
138716	ENSG00000164967	RPP25L
10556	ENSG00000148688	RPP30
10557	ENSG00000152464	RPP38
10799	ENSG00000124787	RPP40
55197	ENSG00000141425	RPRD1A
58490	ENSG00000101413	RPRD1B
23248	ENSG00000163125	RPRD2
56475	ENSG00000177519	RPRM
388394	ENSG00000179673	RPRML
6204	ENSG00000124614	RPS10
6206	ENSG00000112306	RPS12
6207	ENSG00000110700	RPS13
6208	ENSG00000164587	RPS14
6209	ENSG00000115268	RPS15
6217	ENSG00000105193	RPS16
6222	ENSG00000231500	RPS18
6223	ENSG00000105372	RPS19
91582	ENSG00000187051	RPS19BP1
6224	ENSG00000008988	RPS20
6227	ENSG00000171858	RPS21
6228	ENSG00000186468	RPS23
6230	ENSG00000118181	RPS25
51065	ENSG00000185088	RPS27L
6232	ENSG00000177954	RPS27
6234	ENSG00000233927	RPS28
6235	ENSG00000213741	RPS29
6188	ENSG00000149273	RPS3
6189	ENSG00000145425	RPS3A
6191	ENSG00000198034	RPS4X
6193	ENSG00000083845	RPS5
6194	ENSG00000137154	RPS6
6195	ENSG00000117676	RPS6KA1
6196	ENSG00000071242	RPS6KA2
6197	ENSG00000177189	RPS6KA3
8986	ENSG00000162302	RPS6KA4
9252	ENSG00000100784	RPS6KA5
27330	ENSG00000072133	RPS6KA6
6198	ENSG00000108443	RPS6KB1
26750	ENSG00000136643	RPS6KC1
83694	ENSG00000198208	RPS6KL1
6201	ENSG00000171863	RPS7
6202	ENSG00000142937	RPS8
6203	ENSG00000170889	RPS9
3921	ENSG00000168028	RPSA
57521	ENSG00000141564	RPTOR
113000	ENSG00000007376	RPUSD1
27079	ENSG00000166133	RPUSD2
285367	ENSG00000156990	RPUSD3
84881	ENSG00000165526	RPUSD4
9125	ENSG00000144580	RQCD1
6236	ENSG00000166592	RRAD
10670	ENSG00000155876	RRAGA
10325	ENSG00000083750	RRAGB
64121	ENSG00000116954	RRAGC
58528	ENSG00000025039	RRAGD
6237	ENSG00000126458	RRAS
22800	ENSG00000133818	RRAS2
6238	ENSG00000125844	RRBP1
6239	ENSG00000124782	RREB1
10692	ENSG00000180245	RRH
6240	ENSG00000167325	RRM1
6241	ENSG00000171848	RRM2
50484	ENSG00000048392	RRM2B
54700	ENSG00000085721	RRN3
51093	ENSG00000143303	RRNAD1
8568	ENSG00000160214	RRP1
23223	ENSG00000052749	RRP12
51018	ENSG00000067533	RRP15
23076	ENSG00000160208	RRP1B
88745	ENSG00000124541	RRP36
27341	ENSG00000189306	RRP7A
23378	ENSG00000132275	RRP8
9136	ENSG00000114767	RRP9
23212	ENSG00000179041	RRS1
6247	ENSG00000102104	RS1
55316	ENSG00000136444	RSAD1
91543	ENSG00000134321	RSAD2
54665	ENSG00000081019	RSBN1
222194	ENSG00000187257	RSBN1L
51773	ENSG00000048649	RSF1
79363	ENSG00000132881	RSG1
26156	ENSG00000171490	RSL1D1
89765	ENSG00000160188	RSPH1
27156	ENSG00000100218	RSPH14
83861	ENSG00000130363	RSPH3
345895	ENSG00000111834	RSPH4A
81492	ENSG00000104941	RSPH6A
221421	ENSG00000172426	RSPH9
284654	ENSG00000169218	RSPO1
340419	ENSG00000147655	RSPO2
84870	ENSG00000146374	RSPO3
343637	ENSG00000101282	RSPO4
89970	ENSG00000159579	RSPRY1
51319	ENSG00000174891	RSRC1
65117	ENSG00000111011	RSRC2
57035	ENSG00000117616	RSRP1
6251	ENSG00000148484	RSU1
83546	ENSG00000132026	RTBDN
8634	ENSG00000137996	RTCA
51493	ENSG00000100220	RTCB
51750	ENSG00000258366	RTEL1
23168	ENSG00000137815	RTF1
51507	ENSG00000022277	RTFDC1
6242	ENSG00000114993	RTKN
219790	ENSG00000182010	RTKN2
6252	ENSG00000139970	RTN1
6253	ENSG00000125744	RTN2
10313	ENSG00000133318	RTN3
57142	ENSG00000115310	RTN4
84816	ENSG00000130347	RTN4IP1
65078	ENSG00000040608	RTN4R
146760	ENSG00000185924	RTN4RL1
349667	ENSG00000186907	RTN4RL2
132112	ENSG00000175077	RTP1
344892	ENSG00000198471	RTP2
64108	ENSG00000136514	RTP4
25914	ENSG00000176225	RTTN
80230	ENSG00000176783	RUFY1
55680	ENSG00000204130	RUFY2
22902	ENSG00000018189	RUFY3
285180	ENSG00000188282	RUFY4
146923	ENSG00000198863	RUNDC1
10900	ENSG00000108309	RUNDC3A
154661	ENSG00000105784	RUNDC3B
861	ENSG00000159216	RUNX1
862	ENSG00000079102	RUNX1T1
860	ENSG00000124813	RUNX2
23623	ENSG00000160753	RUSC1
9853	ENSG00000198853	RUSC2
8607	ENSG00000175792	RUVBL1
10856	ENSG00000183207	RUVBL2
51389	ENSG00000111832	RWDD1
112611	ENSG00000013392	RWDD2A
10069	ENSG00000156253	RWDD2B
25950	ENSG00000122481	RWDD3
201965	ENSG00000182552	RWDD4
59350	ENSG00000171509	RXFP1
122042	ENSG00000133105	RXFP2
51289	ENSG00000182631	RXFP3
339403	ENSG00000173080	RXFP4
6256	ENSG00000186350	RXRA
6257	ENSG00000204231	RXRB
6258	ENSG00000143171	RXRG
23429	ENSG00000163602	RYBP
6259	ENSG00000163785	RYK
6261	ENSG00000196218	RYR1
6262	ENSG00000198626	RYR2
6263	ENSG00000198838	RYR3
6271	ENSG00000160678	S100A1
6281	ENSG00000197747	S100A10
6282	ENSG00000163191	S100A11
6284	ENSG00000189171	S100A13
140576	ENSG00000188643	S100A16
6275	ENSG00000196154	S100A4
6277	ENSG00000197956	S100A6
6285	ENSG00000160307	S100B
795	ENSG00000169906	S100G
64766	ENSG00000116497	S100PBP
1901	ENSG00000170989	S1PR1
9294	ENSG00000267534	S1PR2
1903	ENSG00000213694	S1PR3
8698	ENSG00000125910	S1PR4
53637	ENSG00000180739	S1PR5
113174	ENSG00000166788	SAAL1
29901	ENSG00000168061	SAC3D1
22908	ENSG00000211456	SACM1L
26278	ENSG00000151835	SACS
10055	ENSG00000142230	SAE1
6294	ENSG00000160633	SAFB
9667	ENSG00000130254	SAFB2
6295	ENSG00000130561	SAG
6299	ENSG00000103449	SALL1
6297	ENSG00000165821	SALL2
27164	ENSG00000256463	SALL3
57167	ENSG00000101115	SALL4
140700	ENSG00000130590	SAMD10
148398	ENSG00000187634	SAMD11
401474	ENSG00000177570	SAMD12
201191	ENSG00000167100	SAMD14
161394	ENSG00000100583	SAMD15
154075	ENSG00000164483	SAMD3
23034	ENSG00000020577	SAMD4A
389432	ENSG00000203727	SAMD5
344658	ENSG00000187033	SAMD7
142891	ENSG00000156671	SAMD8
219285	ENSG00000177409	SAMD9L
25939	ENSG00000101347	SAMHD1
25813	ENSG00000100347	SAMM50
64092	ENSG00000155307	SAMSN1
79595	ENSG00000136715	SAP130
10284	ENSG00000150459	SAP18
8819	ENSG00000164105	SAP30
29115	ENSG00000161526	SAP30BP
79685	ENSG00000164576	SAP30L
401251	ENSG00000228727	SAPCD1
89958	ENSG00000186193	SAPCD2
56681	ENSG00000079332	SAR1A
51128	ENSG00000152700	SAR1B
51669	ENSG00000133872	SARAF
1757	ENSG00000123453	SARDH
23098	ENSG00000004139	SARM1
6301	ENSG00000031698	SARS
54938	ENSG00000104835	SARS2
9092	ENSG00000175467	SART1
9733	ENSG00000075856	SART3
23328	ENSG00000111961	SASH1
54440	ENSG00000122122	SASH3
163786	ENSG00000156876	SASS6
6303	ENSG00000130066	SAT1
112483	ENSG00000141504	SAT2
6304	ENSG00000182568	SATB1
23314	ENSG00000119042	SATB2
340562	ENSG00000184788	SATL1
60485	ENSG00000151748	SAV1
55776	ENSG00000112167	SAYSD1
51119	ENSG00000126524	SBDS
6305	ENSG00000100241	SBF1
81846	ENSG00000133812	SBF2
388228	ENSG00000188322	SBK1
646643	ENSG00000187550	SBK2
100130827	ENSG00000231274	SBK3
55206	ENSG00000139697	SBNO1
22904	ENSG00000064932	SBNO2
374897	ENSG00000189001	SBSN
157869	ENSG00000164764	SBSPON
6309	ENSG00000109929	SC5D
58506	ENSG00000126461	SCAF1
9169	ENSG00000139218	SCAF11
57466	ENSG00000156304	SCAF4
22828	ENSG00000213079	SCAF8
286205	ENSG00000173611	SCAI
9522	ENSG00000085365	SCAMP1
10066	ENSG00000140497	SCAMP2
10067	ENSG00000116521	SCAMP3
192683	ENSG00000198794	SCAMP5
51282	ENSG00000171222	SCAND1
22937	ENSG00000114650	SCAP
49855	ENSG00000140386	SCAPER
51435	ENSG00000168077	SCARA3
286133	ENSG00000168079	SCARA5
949	ENSG00000073060	SCARB1
950	ENSG00000138760	SCARB2
8578	ENSG00000074660	SCARF1
91179	ENSG00000244486	SCARF2
51097	ENSG00000143653	SCCPDH
6319	ENSG00000099194	SCD
8796	ENSG00000136155	SCEL
23256	ENSG00000092108	SCFD1
152579	ENSG00000184178	SCFD2
7857	ENSG00000171951	SCG2
29106	ENSG00000104112	SCG3
6447	ENSG00000166922	SCG5
147199	ENSG00000188076	SCGB1C1
92304	ENSG00000161055	SCGB3A1
10590	ENSG00000079689	SCGN
85477	ENSG00000006747	SCIN
132320	ENSG00000151466	SCLT1
51540	ENSG00000132330	SCLY
22955	ENSG00000010803	SCMH1
10389	ENSG00000102098	SCML2
256380	ENSG00000146285	SCML4
6336	ENSG00000185313	SCN10A
11280	ENSG00000168356	SCN11A
6323	ENSG00000144285	SCN1A
6324	ENSG00000105711	SCN1B
6326	ENSG00000136531	SCN2A
6327	ENSG00000149575	SCN2B
6328	ENSG00000153253	SCN3A
55800	ENSG00000166257	SCN3B
6329	ENSG00000007314	SCN4A
6330	ENSG00000177098	SCN4B
6331	ENSG00000183873	SCN5A
6332	ENSG00000136546	SCN7A
6334	ENSG00000196876	SCN8A
6335	ENSG00000169432	SCN9A
79005	ENSG00000163156	SCNM1
6337	ENSG00000111319	SCNN1A
6338	ENSG00000168447	SCNN1B
6340	ENSG00000166828	SCNN1G
6341	ENSG00000133028	SCO1
60592	ENSG00000153130	SCOC
6342	ENSG00000116171	SCP2
59342	ENSG00000121064	SCPEP1
11341	ENSG00000164106	SCRG1
23513	ENSG00000180900	SCRIB
9805	ENSG00000136193	SCRN1
90507	ENSG00000141295	SCRN2
79634	ENSG00000144306	SCRN3
83482	ENSG00000261678	SCRT1
85508	ENSG00000215397	SCRT2
6343	ENSG00000070031	SCT
6344	ENSG00000080293	SCTR
80274	ENSG00000159307	SCUBE1
57758	ENSG00000175356	SCUBE2
222663	ENSG00000146197	SCUBE3
642658	ENSG00000260428	SCX
57410	ENSG00000142186	SCYL1
55681	ENSG00000136021	SCYL2
57147	ENSG00000000457	SCYL3
55153	ENSG00000198301	SDAD1
6382	ENSG00000115884	SDC1
6383	ENSG00000169439	SDC2
9672	ENSG00000162512	SDC3
6385	ENSG00000124145	SDC4
6386	ENSG00000137575	SDCBP
27111	ENSG00000125775	SDCBP2
10807	ENSG00000165689	SDCCAG3
10806	ENSG00000054282	SDCCAG8
163859	ENSG00000143751	SDE2
6388	ENSG00000132581	SDF2
23753	ENSG00000128228	SDF2L1
51150	ENSG00000078808	SDF4
6389	ENSG00000073578	SDHA
644096	ENSG00000205138	SDHAF1
54949	ENSG00000167985	SDHAF2
6390	ENSG00000117118	SDHB
6391	ENSG00000143252	SDHC
6392	ENSG00000204370	SDHD
221935	ENSG00000146555	SDK1
54549	ENSG00000069188	SDK2
8436	ENSG00000168497	SDPR
56948	ENSG00000100445	SDR39U1
93517	ENSG00000184860	SDR42E1
10993	ENSG00000135094	SDS
113675	ENSG00000139410	SDSL
645832	ENSG00000274529	SEBOX
90701	ENSG00000166562	SEC11C
6396	ENSG00000157020	SEC13
6397	ENSG00000129657	SEC14L1
23541	ENSG00000100003	SEC14L2
266629	ENSG00000100012	SEC14L3
284904	ENSG00000133488	SEC14L4
9717	ENSG00000103184	SEC14L5
9919	ENSG00000148396	SEC16A
89866	ENSG00000120341	SEC16B
26984	ENSG00000121542	SEC22A
9554	ENSG00000265808	SEC22B
9117	ENSG00000093183	SEC22C
10484	ENSG00000100934	SEC23A
10483	ENSG00000101310	SEC23B
11196	ENSG00000107651	SEC23IP
10802	ENSG00000113615	SEC24A
10427	ENSG00000138802	SEC24B
9632	ENSG00000176986	SEC24C
9871	ENSG00000150961	SEC24D
22872	ENSG00000138674	SEC31A
29927	ENSG00000058262	SEC61A1
55176	ENSG00000065665	SEC61A2
10952	ENSG00000106803	SEC61B
23480	ENSG00000132432	SEC61G
7095	ENSG00000008952	SEC62
11231	ENSG00000025796	SEC63
79048	ENSG00000187742	SECISBP2
9728	ENSG00000138593	SECISBP2L
81929	ENSG00000085415	SEH1L
6400	ENSG00000071537	SEL1L
23231	ENSG00000091490	SEL1L3
8991	ENSG00000143416	SELENBP1
6404	ENSG00000110876	SELPLG
10371	ENSG00000075213	SEMA3A
7869	ENSG00000012171	SEMA3B
10512	ENSG00000075223	SEMA3C
223117	ENSG00000153993	SEMA3D
9723	ENSG00000170381	SEMA3E
6405	ENSG00000001617	SEMA3F
56920	ENSG00000010319	SEMA3G
64218	ENSG00000196189	SEMA4A
10509	ENSG00000185033	SEMA4B
54910	ENSG00000168758	SEMA4C
10507	ENSG00000187764	SEMA4D
10505	ENSG00000135622	SEMA4F
57715	ENSG00000095539	SEMA4G
9037	ENSG00000112902	SEMA5A
54437	ENSG00000082684	SEMA5B
57556	ENSG00000092421	SEMA6A
10501	ENSG00000167680	SEMA6B
10500	ENSG00000143434	SEMA6C
80031	ENSG00000137872	SEMA6D
8482	ENSG00000138623	SEMA7A
29843	ENSG00000079387	SENP1
59343	ENSG00000163904	SENP2
26168	ENSG00000161956	SENP3
205564	ENSG00000119231	SENP5
26054	ENSG00000112701	SENP6
57337	ENSG00000138468	SENP7
123228	ENSG00000166192	SENP8
22929	ENSG00000086475	SEPHS1
22928	ENSG00000179918	SEPHS2
57190	ENSG00000162430	SEPN1
6414	ENSG00000250722	SEPP1
51091	ENSG00000109618	SEPSECS
1731	ENSG00000180096	SEPT1
151011	ENSG00000186522	SEPT10
55752	ENSG00000138758	SEPT11
124404	ENSG00000140623	SEPT12
4735	ENSG00000168385	SEPT2
55964	ENSG00000100167	SEPT3
23157	ENSG00000125354	SEPT6
989	ENSG00000122545	SEPT7
23176	ENSG00000164402	SEPT8
10801	ENSG00000184640	SEPT9
6415	ENSG00000178980	SEPW1
84947	ENSG00000122335	SERAC1
26135	ENSG00000142864	SERBP1
8293	ENSG00000172058	SERF1A
26297	ENSG00000129158	SERGEF
253190	ENSG00000183569	SERHL2
57515	ENSG00000111897	SERINC1
347735	ENSG00000168528	SERINC2
10955	ENSG00000132824	SERINC3
256987	ENSG00000164300	SERINC5
27230	ENSG00000120742	SERP1
387923	ENSG00000151778	SERP2
51156	ENSG00000140093	SERPINA10
145264	ENSG00000165953	SERPINA12
1992	ENSG00000021355	SERPINB1
5268	ENSG00000206075	SERPINB5
5269	ENSG00000124570	SERPINB6
8710	ENSG00000166396	SERPINB7
5271	ENSG00000166401	SERPINB8
5272	ENSG00000170542	SERPINB9
462	ENSG00000117601	SERPINC1
3053	ENSG00000099937	SERPIND1
5054	ENSG00000106366	SERPINE1
5270	ENSG00000135919	SERPINE2
647174	ENSG00000253309	SERPINE3
5176	ENSG00000132386	SERPINF1
5345	ENSG00000167711	SERPINF2
710	ENSG00000149131	SERPING1
871	ENSG00000149257	SERPINH1
5274	ENSG00000163536	SERPINI1
29950	ENSG00000197019	SERTAD1
9792	ENSG00000179833	SERTAD2
29946	ENSG00000167565	SERTAD3
56256	ENSG00000082497	SERTAD4
400120	ENSG00000180440	SERTM1
27244	ENSG00000080546	SESN1
83667	ENSG00000130766	SESN2
143686	ENSG00000149212	SESN3
91404	ENSG00000187231	SESTD1
6418	ENSG00000119335	SET
26040	ENSG00000152217	SETBP1
23067	ENSG00000139718	SETD1B
29072	ENSG00000181555	SETD2
84193	ENSG00000183576	SETD3
54093	ENSG00000185917	SETD4
55209	ENSG00000168137	SETD5
79918	ENSG00000103037	SETD6
80854	ENSG00000145391	SETD7
387893	ENSG00000183955	KMT5A
9869	ENSG00000143379	SETDB1
83852	ENSG00000136169	SETDB2
6419	ENSG00000170364	SETMAR
23064	ENSG00000107290	SETX
124925	ENSG00000063015	SEZ6
23544	ENSG00000100095	SEZ6L
7536	ENSG00000168066	SF1
10291	ENSG00000099995	SF3A1
8175	ENSG00000104897	SF3A2
10946	ENSG00000183431	SF3A3
23451	ENSG00000115524	SF3B1
10992	ENSG00000087365	SF3B2
23450	ENSG00000189091	SF3B3
10262	ENSG00000143368	SF3B4
83443	ENSG00000169976	SF3B5
51639	ENSG00000115128	SF3B6
51460	ENSG00000163935	SFMBT1
57713	ENSG00000198879	SFMBT2
2810	ENSG00000175793	SFN
6421	ENSG00000116560	SFPQ
119392	ENSG00000156384	SFR1
6422	ENSG00000104332	SFRP1
6423	ENSG00000145423	SFRP2
6424	ENSG00000106483	SFRP4
6425	ENSG00000120057	SFRP5
6433	ENSG00000061936	SFSWAP
375035	ENSG00000213064	SFT2D2
84826	ENSG00000173349	SFT2D3
94081	ENSG00000164466	SFXN1
118980	ENSG00000156398	SFXN2
81855	ENSG00000107819	SFXN3
119559	ENSG00000183605	SFXN4
94097	ENSG00000144040	SFXN5
6443	ENSG00000163069	SGCB
6444	ENSG00000170624	SGCD
8910	ENSG00000127990	SGCE
6445	ENSG00000102683	SGCG
137868	ENSG00000185053	SGCZ
84251	ENSG00000118473	SGIP1
6446	ENSG00000118515	SGK1
10110	ENSG00000101049	SGK2
100533105	ENSG00000270024	C8orf44-SGK3
259230	ENSG00000198964	SGMS1
166929	ENSG00000164023	SGMS2
151648	ENSG00000129810	SGOL1
8879	ENSG00000166224	SGPL1
81537	ENSG00000126821	SGPP1
130367	ENSG00000163082	SGPP2
6448	ENSG00000181523	SGSH
129049	ENSG00000167037	SGSM1
9905	ENSG00000141258	SGSM2
27352	ENSG00000100359	SGSM3
6449	ENSG00000104969	SGTA
54557	ENSG00000197860	SGTB
25970	ENSG00000178188	SH2B1
10603	ENSG00000160999	SH2B2
10019	ENSG00000111252	SH2B3
4068	ENSG00000183918	SH2D1A
117157	ENSG00000198574	SH2D1B
10044	ENSG00000095370	SH2D3C
63898	ENSG00000104611	SH2D4A
387694	ENSG00000178217	SH2D4B
284948	ENSG00000152292	SH2D6
6450	ENSG00000185437	SH3BGR
83699	ENSG00000198478	SH3BGRL2
83442	ENSG00000142669	SH3BGRL3
23616	ENSG00000100092	SH3BP1
6452	ENSG00000087266	SH3BP2
23677	ENSG00000130147	SH3BP4
9467	ENSG00000131370	SH3BP5
80851	ENSG00000175137	SH3BP5L
152503	ENSG00000109686	SH3D19
79729	ENSG00000214193	SH3D21
6455	ENSG00000141985	SH3GL1
6456	ENSG00000107295	SH3GL2
6457	ENSG00000140600	SH3GL3
51100	ENSG00000097033	SH3GLB1
56904	ENSG00000148341	SH3GLB2
30011	ENSG00000147010	SH3KBP1
9644	ENSG00000107957	SH3PXD2A
285590	ENSG00000174705	SH3PXD2B
57630	ENSG00000154447	SH3RF1
153769	ENSG00000156463	SH3RF2
344558	ENSG00000172985	SH3RF3
54436	ENSG00000125089	SH3TC1
79628	ENSG00000169247	SH3TC2
26751	ENSG00000035115	SH3YL1
50944	ENSG00000161681	SHANK1
22941	ENSG00000162105	SHANK2
85358	ENSG00000251322	SHANK3
81858	ENSG00000179526	SHARPIN
6461	ENSG00000107338	SHB
6464	ENSG00000160691	SHC1
25759	ENSG00000129946	SHC2
53358	ENSG00000148082	SHC3
399694	ENSG00000185634	SHC4
79801	ENSG00000171241	SHCBP1
81626	ENSG00000157060	SHCBP1L
56961	ENSG00000105251	SHD
126669	ENSG00000169291	SHE
90525	ENSG00000138606	SHF
6469	ENSG00000164690	SHH
387914	ENSG00000180730	SHISA2
152573	ENSG00000178343	SHISA3
149345	ENSG00000198892	SHISA4
51246	ENSG00000164054	SHISA5
388336	ENSG00000188803	SHISA6
729956	ENSG00000187902	SHISA7
440829	ENSG00000234965	SHISA8
729993	ENSG00000237515	SHISA9
6470	ENSG00000176974	SHMT1
6472	ENSG00000182199	SHMT2
8036	ENSG00000108061	SHOC2
6474	ENSG00000168779	SHOX2
23729	ENSG00000197417	SHPK
257218	ENSG00000146414	SHPRH
55164	ENSG00000144736	SHQ1
134549	ENSG00000164403	SHROOM1
357	ENSG00000146950	SHROOM2
57619	ENSG00000138771	SHROOM3
57477	ENSG00000158352	SHROOM4
54414	ENSG00000110013	SIAE
6477	ENSG00000196470	SIAH1
6478	ENSG00000181788	SIAH2
283514	ENSG00000215475	SIAH3
54847	ENSG00000072858	SIDT1
51092	ENSG00000149577	SIDT2
6614	ENSG00000088827	SIGLEC1
284266	ENSG00000197046	SIGLEC15
27181	ENSG00000105366	SIGLEC8
89790	ENSG00000142512	SIGLEC10
10280	ENSG00000147955	SIGMAR1
150094	ENSG00000142178	SIK1
23235	ENSG00000170145	SIK2
23387	ENSG00000160584	SIK3
80143	ENSG00000052723	SIKE1
64374	ENSG00000120725	SIL1
6492	ENSG00000112246	SIM1
6493	ENSG00000159263	SIM2
375484	ENSG00000170085	SIMC1
25942	ENSG00000169375	SIN3A
23309	ENSG00000127511	SIN3B
6494	ENSG00000213445	SIPA1
26037	ENSG00000197555	SIPA1L1
57568	ENSG00000116991	SIPA1L2
23094	ENSG00000105738	SIPA1L3
140885	ENSG00000198053	SIRPA
23411	ENSG00000096717	SIRT1
22933	ENSG00000068903	SIRT2
23410	ENSG00000142082	SIRT3
23409	ENSG00000089163	SIRT4
23408	ENSG00000124523	SIRT5
51548	ENSG00000077463	SIRT6
6476	ENSG00000090402	SI
10572	ENSG00000184990	SIVA1
6495	ENSG00000126778	SIX1
10736	ENSG00000170577	SIX2
6496	ENSG00000138083	SIX3
51804	ENSG00000100625	SIX4
147912	ENSG00000177045	SIX5
220134	ENSG00000154839	SKA1
348235	ENSG00000182628	SKA2
221150	ENSG00000165480	SKA3
8631	ENSG00000141293	SKAP1
8935	ENSG00000005020	SKAP2
6497	ENSG00000157933	SKI
387640	ENSG00000180592	SKIDA1
6498	ENSG00000136603	SKIL
6499	ENSG00000204351	SKIV2L
23517	ENSG00000039123	SKIV2L2
390598	ENSG00000188779	SKOR1
652991	ENSG00000215474	SKOR2
6500	ENSG00000113558	SKP1
6502	ENSG00000145604	SKP2
6503	ENSG00000155926	SLA
84174	ENSG00000101082	SLA2
122060	ENSG00000139737	SLAIN1
57606	ENSG00000109171	SLAIN2
6504	ENSG00000117090	SLAMF1
57823	ENSG00000026751	SLAMF7
89886	ENSG00000162723	SLAMF9
7884	ENSG00000163950	SLBP
6554	ENSG00000100652	SLC10A1
201780	ENSG00000145248	SLC10A4
345274	ENSG00000145283	SLC10A6
84068	ENSG00000120519	SLC10A7
